full_name,eai_url,link,pdf_link,publication_date,data_source,publication,title,eai_match,affiliation,type,citations
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/book/10.5555/1830426,,2010-06-01 00:00:00,ACM,,More iPhone Cool Projects,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/2103656.2103663,,2012-01-01 00:00:00,ACM,POPL '12: Proceedings of the 39th annual ACM SIGPLAN-SIGACT symposium on Principles of programming languages,Towards a program logic for JavaScript,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/2871582.2871586,,2002-07-01 00:00:00,ACM,Management Science (MANS),The Performance Effects of Congruence Between Product Competitive Strategies and Purchasing Management Design,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/356044.356052,,1983-09-01 00:00:00,ACM,ACM Transactions on Mathematical Software (TOMS),Algorithm 602: HURRY: An Acceleration Algorithm for Scalar Sequences and Series,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/3588938,,2023-05-01 00:00:00,ACM,Proceedings of the ACM on Management of Data (PACMMOD),Unicorn: A Unified Multi-tasking Model for Supporting Matching Tasks in Data Integration,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.3115/1220175.1220242,,2006-07-01 00:00:00,ACM,ACL-44: Proceedings of the 21st International Conference on Computational Linguistics and the 44th annual meeting of the Association for Computational Linguistics,Distortion models for statistical machine translation,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1687878.1687946,,2009-08-01 00:00:00,ACM,ACL '09: Proceedings of the Joint Conference of the 47th Annual Meeting of the ACL and the 4th International Joint Conference on Natural Language Processing of the AFNLP: Volume 1 - Volume 1,Stochastic gradient descent training for L1-regularized log-linear models with cumulative penalty,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/2063576.2063647,,2011-10-01 00:00:00,ACM,CIKM '11: Proceedings of the 20th ACM international conference on Information and knowledge management,Partial duplicate detection for large book collections,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.3115/1219840.1219884,,2005-06-01 00:00:00,ACM,ACL '05: Proceedings of the 43rd Annual Meeting on Association for Computational Linguistics,Contrastive estimation: training log-linear models on unlabeled data,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/3000001.3000071,,2004-08-01 00:00:00,ACM,ECAI'04: Proceedings of the 16th European Conference on Artificial Intelligence,An investigation into the expressive power of PDDL2.1,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/374308.374333,,2001-05-01 00:00:00,ACM,Communications of the ACM (CACM),Drudgery and deep thought,False,,,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,http://arxiv.org/abs/2410.05206v1,http://arxiv.org/pdf/2410.05206v1,2024-10-07 17:09:03,arxiv,arxiv,Studying and Mitigating Biases in Sign Language Understanding Models,False,,pre-print,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://dblp.org/rec/journals/pacmhci/YooWPLBAC24,,2024-01-01 00:00:00,dblp,Proc. ACM Hum. Comput. Interact.,,False,"Georgia Institute of Technology, Atlanta, USA",journal,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://dblp.org/rec/conf/chi/SwainGMAC24,,2024-01-01 00:00:00,dblp,CHI,,False,"Georgia Institute of Technology, Atlanta, USA",conference,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://dblp.org/rec/conf/chi/YooWNBKKAC24,,2024-01-01 00:00:00,dblp,CHI,,False,"Georgia Institute of Technology, Atlanta, USA",conference,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://dblp.org/rec/journals/corr/abs-2406-09611,,2024-01-01 00:00:00,dblp,CoRR,,False,"Georgia Institute of Technology, Atlanta, USA",journal,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/journals/lre/RajiAMS24,,2024-01-01 00:00:00,dblp,Lang. Resour. Evaluation,,False,,journal,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/aaai/BilalpurIZCA24,,2024-01-01 00:00:00,dblp,ML4CMH@AAAI,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/acl/Sicilia0CAH24,,2024-01-01 00:00:00,dblp,ACL,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/coling/AtwellISA24,,2024-01-01 00:00:00,dblp,LREC/COLING,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/coling/InanA24,,2024-01-01 00:00:00,dblp,LREC/COLING,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/eacl/SiciliaGA24,,2024-01-01 00:00:00,dblp,EACL,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/conf/naacl/InanASQA24,,2024-01-01 00:00:00,dblp,NAACL,,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/journals/corr/abs-2402-03284,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/journals/corr/abs-2402-08837,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://dblp.org/rec/journals/corr/abs-2404-01158,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/conf/atal/AydenizMAT24,,2024-01-01 00:00:00,dblp,AAMAS,,False,,conference,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/conf/atal/MelcerAT24,,2024-01-01 00:00:00,dblp,AAMAS,,False,,conference,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/conf/icra/XuAW24,,2024-01-01 00:00:00,dblp,ICRA,,False,,conference,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2405-06161,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2405-20539,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2408-14336,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2408-14597,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2408-15381,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2409-03052,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2405-15437,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/conf/ital-ia/AmatoACCFIMMMMP24,,2024-01-01 00:00:00,dblp,Ital-IA,,False,,conference,0
Chris Amato,https://ai.northeastern.edu/our-people/christopher-amato,https://dblp.org/rec/journals/corr/abs-2407-07045,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/istr/FlaminiSSSTR24,,2024-01-01 00:00:00,dblp,J. Inf. Secur. Appl.,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/conf/bionlp/CeballosArroyoMSZMWA24,,2024-01-01 00:00:00,dblp,BioNLP@ACL,,False,,conference,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/conf/cvpr/SomersJCGGMSM0K22,,2024-01-01 00:00:00,dblp,CVPR Workshops,,False,,conference,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/conf/igarss/KirisBLAMA24,,2024-01-01 00:00:00,dblp,IGARSS,,False,,conference,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/conf/naacl/MunnangiFWAHN24,,2024-01-01 00:00:00,dblp,NAACL-HLT,,False,,conference,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2401-08196,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2404-00152,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2404-11335,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2406-14511,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2407-09429,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Silvio Moreira Amir,https://ai.northeastern.edu/our-people/silvio-amir,https://dblp.org/rec/journals/corr/abs-2409-10587,,2024-01-01 00:00:00,dblp,CoRR,,False,,journal,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://www.semanticscholar.org/paper/2084dffe05ce8bfe5b6b21b8824dca8742c2ff2a,,2024-01-01 00:00:00,Semantic Scholar,International Conference on Human Factors in Computing Systems,Sensible and Sensitive AI for Worker Wellbeing: Factors that Inform Adoption and Resistance for Information Workers,False,,conference,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://www.semanticscholar.org/paper/52469f87986e3174f4032b339a1bc69ac04a4ac7,,2024-01-01 00:00:00,Semantic Scholar,arXiv.org,Recy-ctronics: Designing Fully Recyclable Electronics With Varied Form Factors,False,,arXiv,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://www.semanticscholar.org/paper/ae84ea50195f0535847932137ff715dda0ce06cd,,2024-01-01 00:00:00,Semantic Scholar,IEEE Transactions on Visualization and Computer Graphics,IntiVisor: A Visual Analytics System for Interaction Log Analysis.,False,,journal,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://www.semanticscholar.org/paper/b24645ff118de1f0dafbb530f590c7b7f24132e8,,2024-01-01 00:00:00,Semantic Scholar,International Conference on Human Factors in Computing Systems,Patient Perspectives on AI-Driven Predictions of Schizophrenia Relapses: Understanding Concerns and Opportunities for Self-Care and Treatment,False,,conference,0
Gregory Abowd,https://ai.northeastern.edu/our-people/gregory-abowd,https://www.semanticscholar.org/paper/d0c82b49f2a9b0f785244eda43e780cfcf2930dd,,2024-01-01 00:00:00,Semantic Scholar,Proc. ACM Hum. Comput. Interact.,Missed Opportunities for Human-Centered AI Research: Understanding Stakeholder Collaboration in Mental Health AI Research,False,,,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/2154da3be3e10e762dbcc7c945ff263a31656643,,2024-01-01 00:00:00,Semantic Scholar,,Evaluating Theory of (an uncertain) Mind: Predicting the Uncertain Beliefs of Others in Conversation Forecasting,False,,,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/2a3c0ffbe70b4aa4b5d118cc0da365fe2a04f262,,2024-01-01 00:00:00,Semantic Scholar,Annual Meeting of the Association for Computational Linguistics,"Deal, or no deal (or who knows)? Forecasting Uncertainty in Conversations using Large Language Models",False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/3fe363c021dc2844ebb66e676dde1945f97c9e18,,2024-01-01 00:00:00,Semantic Scholar,International Conference on Language Resources and Evaluation,"Combining Discourse Coherence with Large Language Models for More Inclusive, Equitable, and Robust Task-Oriented Dialogue",False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/45b382370aa00b780f2e8e707eb5d548d630dc6b,,2024-01-01 00:00:00,Semantic Scholar,ML4CMH@AAAI,Learning to Generate Context-Sensitive Backchannel Smiles for Embodied AI Agents with Applications in Mental Health Dialogues,False,,,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/4ac4a5831ea0db86c5236a115e9f78c0e40e1b4e,,2024-01-01 00:00:00,Semantic Scholar,,Studying and Mitigating Biases in Sign Language Understanding Models,False,,,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/6b65fa6e89a41fa2e7c9fd5e4a5219ca775ba76e,,2024-01-01 00:00:00,Semantic Scholar,arXiv.org,Dialogue with Robots: Proposals for Broadening Participation and Research in the SLIVAR Community,False,,arXiv,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/a9daa9d63f1f6aeda5c22510456bf990a57eb345,,2024-01-01 00:00:00,Semantic Scholar,International Conference on Language Resources and Evaluation,Seeing Eye-to-Eye: Cross-Modal Coherence Relations Inform Eye-gaze Patterns During Comprehension & Production,False,,conference,0
Malihe Alikhani,https://ai.northeastern.edu/our-people/malihe-alikhani,https://www.semanticscholar.org/paper/af2f08252b09bb2d1fadb564d693fefd1f26ceae,,2024-01-01 00:00:00,Semantic Scholar,North American Chapter of the Association for Computational Linguistics,Generating Signed Language Instructions in Large-Scale Dialogue Systems,False,,conference,0
Akram Alshawabkeh,,https://www.semanticscholar.org/paper/0088c875acbadfb61d59c2d80a019a10b331b89a,,2024-01-01 00:00:00,Semantic Scholar,Metabolomics,Metabolomic data presents challenges for epidemiological meta-analysis: a case study of childhood body mass index from the ECHO consortium,False,,journal,0
Akram Alshawabkeh,,https://www.semanticscholar.org/paper/15674163f92dd81eeaf26483abad1e31de30acbf,,2024-01-01 00:00:00,Semantic Scholar,ISEE Conference Abstracts,Prenatal Exposure to Metals and Blood Pressure During Pregnancy in Puerto Rico,False,,,0
Akram Alshawabkeh,,https://www.semanticscholar.org/paper/1687c9c8d977845aff781da9cb1ea9ef9062792d,,2024-01-01 00:00:00,Semantic Scholar,Science of the Total Environment,Urinary phenol and paraben concentrations in association with markers of inflammation during pregnancy in Puerto Rico.,False,,journal,0
Akram Alshawabkeh,,https://www.semanticscholar.org/paper/19c3f6edc865aca4d8139686b4c7069f8a8d21ea,,2024-01-01 00:00:00,Semantic Scholar,Environmental Health Perspectives,"Association of Phenols, Parabens, and Their Mixture with Maternal Blood Pressure Measurements in the PROTECT Cohort",False,,journal,0
